پول پیش,اجاره,متراژ,سال ساخت,تعدار اتاق,آسانسور,پارکینگ,انباری,توضیحات,لینک
۲۰۰٬۰۰۰٬۰۰۰ تومان,۲٬۰۰۰٬۰۰۰ تومان,۵۳,۱۳۹۰,۱,False,True,False,"۵۳ متر

تک خواب

طبقه سوم سندی

تک واحدی

سال ۹۰

پارکینگ بدون مزاحم   بالکن انباری

مشاعات و نما شیک 

پکیچ شوفاژ کف سرامیک 

ترکیبی از نور و نقشه

تماس : ۰۹۲۱۴۱۳۹۶۴۹///سامان",https://divar.ir/v/-/gYVhywed
۳۵۰٬۰۰۰٬۰۰۰ تومان,مجانی,۹۰,۱۳۸۶,۲,False,True,True,"آپارتمان تک واحدی
امکانات:
پارکینگ 
انباری
کف سرامیک 
کمد دیواری 
بالکن
نور گیر مستقیم
واقع در دکتر هوشیار کوچه تاجیک",https://divar.ir/v/-/gYMpj9G6
۲۴۰٬۰۰۰٬۰۰۰ تومان,۳٬۷۰۰٬۰۰۰ تومان,۷۵,۱۳۹۲,۲,True,True,True,"هوالرزاق

۷۵ متر
۲ خوابه

فول امکانات

آزادی * استاد معین
فوقالعاده تمیز
خوش نقشه

زیر قیمت فایل های مشابه

مشاور تخصصی منطقه ۱۰ ۹ و ۱۱: پارسا
۰۹۱۰.۸۳۴.۷۷۵۷",https://divar.ir/v/-/gYVxKzvZ
۲۶۰٬۰۰۰٬۰۰۰ تومان,توافقی,۴۹,۱۴۰۰,۱,True,False,True,"**۵۰ متر نوساز**
**کلید نخورده**
**۱خواب**
**اسانسور انباری**
سالن مربع مناسب هرگونه دیزاین
واحد سمت نور
تحویل تا ۳۰ روز
واقع در بهترین فرعی دامپزشکی با گذر ۸
جای پارک فراوان
مناسب برای زوج
**عکس ها متعلق به واحد است**
فایل شخصی لطفا همکار تماس نگیرد
مشاور شما:پور مهدی
۰۹۱۲۹۲۸۶۸۸۱",https://divar.ir/v/-/gYV5WmFP
۱۳۰٬۰۰۰٬۰۰۰ تومان,۲٬۰۰۰٬۰۰۰ تومان,۵۴,۱۳۹۵,۱,True,False,False,"⚖﷽⚖                        

    ⚜رکورد سرعت فروش ، رهن و اجاره ملک⚜
        ⚜باشبکه گسترده دپارتمان کاسپین⚜
                

✅واحد ۵۴ متری
✅دارای یک اتاق خواب
✅واقع در طبقه دوم
✅ساخت سال ۹۵

⏪آسانسور
⏪بالکن


✔ غرق در نور
✔ کابینت MDF
✔کمد دیواری
✔ کف سرامیک
✔ هود
✔گاز رومیزی
✔پکیج و شوفاژ

    
    ❌قابل مذاکره و تخفیف❌

⚜اینجا به بهترین ها دسترسی دارید⚜
        ⚜مشاور شما:خانم مجرد⚜
      تلفن تماس: ۰۹۳۷۶۵۴۴۹۱۵",https://divar.ir/v/-/gYVRYOJD
توافقی,توافقی,۷۸,۱۳۷۵,۲,False,True,True,"محدوده مشخص کارون امام خمینی 
کوچه بسیار دنج وآرام 
مسیر قابل دسترسی راحت به مترو
پارکینگ مشاع 
انباری کاذب 
در هردو اتاق کمد دیواری بسیار بزرگ وجا دار 
سرویس مجزا 
آشپزخانه دارای کابینت ام دی اف 
دارای گازرومیزی وهود 
آشپزخانه 9متری  
بانورگیرفوق العاده عالی 
کف سرامیک 
ساختمان شخصی ساز
گل طبقات طبقه دوم 
بسیار آرام وهمسایگان خوب 
بازدید فقط وفقط با هماهنگی قبلی 
وازساعت 16به بعد بازدید 
تماس با 
09123676308  ملکی",https://divar.ir/v/-/gYVVHQQY
۲۳۰٬۰۰۰٬۰۰۰ تومان,۳٬۵۰۰٬۰۰۰ تومان,۷۴,۱۳۹۱,۲,True,True,True,"مهندسین املاک همپا 

به شنیدن نام همپا عادت کنید 

اپارتمان ۷۴  متری / دو خواب 

طبقه   پنجم /متریال روز /خوش نقشه 

اسانسور/انباری /،بالکن/پارکینگ 

بهترین فایل منطقه /با هر بودجه ای جهت رهن و اجاره تماس بگیرید 


کارشناس تخصصی فروش و اجاره مهندس امینی

تلفن:  [ ۰۹۱۹۵۱۲۶۳۰۶ ]]]
:    [ ۰۹۳۵۳۵۹۷۲۶۷ ]]]

همیشه موفقیت پدیده افکار ماست",https://divar.ir/v/-/gYV9Y2FS
۴۲۰٬۰۰۰٬۰۰۰ تومان,۲٬۰۰۰٬۰۰۰ تومان,۸۶,۱۳۸۰,۲,False,True,True,"⚜ آپارتمان 86 متری بر کلهر  ⚜

⚜ فرصت بینظیر برای سکونت در بهترین لوکیشن 
منطقه ⚜

✅ آپارتمان
✅ 86 متر
✅ 2 خواب
✅ پارکینگ
✅ انباری 
✅ بالکن
✅ آشپزخانه MDF 
✅ کف سرامیک
✅ نورگیری عالی
✅ خوش نقشه 
✅ بسیار شیک 
✅ بر خیابان کلهر

⚜ اعتماد از شما ، اقدام از ما ⚜

       ⚜ املاک پاسارگاد ⚜

+ مشاور شما  : حسینی
09197751092",https://divar.ir/v/-/gYOp6aFv
۱۰۰٬۰۰۰٬۰۰۰ تومان,۳٬۵۰۰٬۰۰۰ تومان,۶۰,۱۳۸۸,۲,False,False,True,"۶۰مترآپارتمان
۴طبقه تک واحدی 
طبقه ۴
دوخواب
سرویس آشپزخانه کابینت MDF.open.هود
سرویس بهداشتی ایرانی مجزامستقل جدا
کفپوش سرامیک.انباری.کمددیواری.نورگیروتمیز.
ازمبلغ ودیعه یه مقدارتخفیف هم میده مالک
ادرس املاک:خیابان آذربایجان بین خوش وقصرالدشت روبروی کوچه مسجدامام علی املاک آذربایجان مشاورصفری",https://divar.ir/v/-/gYVNoQX8
۴۵۰٬۰۰۰٬۰۰۰ تومان,مجانی,۱۰۰,۱۳۹۲,۲,True,True,True,"(املاک منطقه) را از (مشاور املاک منطقه) بخواهید.
----------- املاک اسدی-----------
☑نشانی آپارتمان: دامپزشکی 

 مشاور شما 
اسدی۰۹۳۶۵۳۵۵۳۴۴
طالبی ۰۹۹۲۰۵۹۰۴۸۶
بسیار خوش نقشه 
در منطقه آرام
✅۱۰۰ متر، دو خواب، فول امکانات
✅پذیرایی پرده خور، آفتاب گیر

با قیمت استثنایی این واحد تا۵۵۰ رهن هست مالک ۴۵۰ گذاشته بسیار خوش نقشه و بدون پرتی

✅دو خواب، یک خواب مستر
✅پارکینگ سندی، انباری، آسانسور ، تراس
و ...
جهت موارد مشابه تماس بگیرید.
            -------------املاک اسدی-------------
املاک اسدی: شعبه دامپزشکی نبش کوچه عربی",https://divar.ir/v/-/gYVJ0BO-
توافقی,توافقی,۶۸,۱۳۸۸,۱,True,False,True,"● لطفا همکاران محترم املاک تماس نگیرن ●

● تک خواب . اکازیون  ● 

● کابینت های گلس . گاز رو میزی . هود ● 

● کمد دیواری . سالن پرده خور ● 

● انباری . بالکن . آسانسور ● 

● سرویس مخفی . حمام مستر ● 

● دسترسی تا مترو ۲ دقیقه . گذر عالی ● 

● بهترین لوکیشن منطقه . ساختمانی آرام ● 

● مناسب خانواده و حتی مجرد ● 

《 ۱۷۰ میلیون تومان پیش ماهی ۶.۵۰۰ اجاره 》

● بازدید فقط و فقط با خانواده محترم ● 

♡ تماس از ساعت ۹ صبح تا ۱۲ شب ♡ 

☆ پدرام ☆",https://divar.ir/v/-/gYVB6Hp5
۵۷۰٬۰۰۰٬۰۰۰ تومان,مجانی,۸۲,۱۳۹۲,۲,True,True,False,"آپارتمان ۸۲مت طبقه اول
دوخواب دارای پارکینگ بدون مزاحم 
دارای کابینت ام دی اف گاز رو میزی
کمد دیواری بسیار بزرگ و جادار
دسترسی آسان به مرکز خرید وبی آرتی ومترو
نورگیر از دوطرف
قرارداد سه ساله بسته می شود
املاک تماس نگیرد",https://divar.ir/v/-/gYVpTBHy
۳۴۰٬۰۰۰٬۰۰۰ تومان,مجانی,۵۵,۱۳۹۸,۱,True,True,True,"آپارتمان

۵۵ متری 
آسانسور 
پارکینگ 
انباری 
بالکن 
طبقه ۴ 
تک واحدی 


کابینت ام دی اف 
گاز رومیزی 
هود 
پکیج
بسیار خوش نقشه 

نقاشی شده 

تخلیه 

مناسب زوج خانواده 


دسترسی اسان به مترو و بی ارتی کمتر از ۵ دقیقه 


فایل های رهن اجاره و فروش خود را به ما بسپارید 

از ما بهترین ها را بخواهید",https://divar.ir/v/-/gYVtDiFY
۸۰٬۰۰۰٬۰۰۰ تومان,۳٬۵۰۰٬۰۰۰ تومان,۴۵,۱۳۸۶,۱,False,False,True,"۴۵متر مربع 
تک واحدی 
طبقه اول 

تخلیه 
نقاشی شده 
کابینت ام دی اف
کف سرامیک
ایفن تصویری 
سرویس مجزا
نورگیر 

 دسترسی اسان به مرکز خرید رودکی 
دسترسی اسان به مترو نواب 

مشاور شما :اقایی 
املاک پاسارگاد vip
09386981666
09353548809
02166876367",https://divar.ir/v/-/gYVxWL3D
۱۳۰٬۰۰۰٬۰۰۰ تومان,۲٬۰۰۰٬۰۰۰ تومان,۵۳,۱۳۹۳,۱,True,False,True,"مهندسین املاک همپا 

به شنیدن نام همپا عادت کنید 

اپارتمان ۵۰  متری / یک خواب 

طبقه   دوم /متریال روز /خوش نقشه 

اسانسور

بهترین فایل منطقه /با هر بودجه ای جهت رهن و اجاره تماس بگیرید 



کارشناس تخصصی فروش و اجاره مهندس امینی

تلفن:  [ ۰۹۱۹۵۱۲۶۳۰۶ ]]]
:    [ ۰۹۳۵۳۵۹۷۲۶۷ ]]]

همیشه موفقیت پدیده افکار ماست",https://divar.ir/v/-/gYQNSV7u
۴۶۰٬۰۰۰٬۰۰۰ تومان,مجانی,۹۵,۱۴۰۰,۲,True,True,False,"۹۵ متری         دو خواب  بزرگ  
                   آپارتمان نوساز کلید نخورده 
فوق العاده خوش نقشه
                   دو بر و نور گیر عالی 
      پارکینگ غیر مزاحم 
 بالکن        آسانسور      کمد دیواری 
نور گیر عالی   تک واحدی  محیطی ساکت و آرام
نوساز کلید نخورده 
بحر خیابان بوستان   
مشاور تخصصی منطقه اله وردی
املاک خانه نو    قصرالدشت نرسیده به هاشمی",https://divar.ir/v/-/gYOVdADR
۲۰۰٬۰۰۰٬۰۰۰ تومان,۴٬۵۰۰٬۰۰۰ تومان,۶۰,۱۳۹۸,۱,True,True,True,آپارتمان در شرایط فوق‌العاده عالی و مطلوب واز نظر دسترسی به بی آرتی ومترو در موقعیت ایده‌آل قرار دارد,https://divar.ir/v/-/gYVJWbmq
۳۳۰٬۰۰۰٬۰۰۰ تومان,مجانی,۷۲,۱۳۹۴,۱,True,False,True,"⭐نورگیر خوب⭐
⭐تمیز⭐
⭐ساختمان ارام و دنج⭐
⭐۱۳متر انباری⭐
⭐قابلیت دوخواب⭐
⭐پکیج.⭐
⭐کابینت ام دی اف⭐
⭐برخیابان اذربایجان⭐
⭐مشاورین تخصصی منطقه۹⭐

⭐امیری⭐
⭐09387440076⭐",https://divar.ir/v/-/gYVpIc8a
۵۵۰٬۰۰۰٬۰۰۰ تومان,مجانی,۱۱۵,۱۳۹۲,۲,True,True,False,"✅۹۲ متر ۲ خواب
✅فوق العاده نورگیر خوش نقشه 
✅پارکینگ و انباری دارد
✅فوق العاده شیک 
✅بازدید= قرارداد
✅برای فایل های مشابه تماس بگیرین
✅املاک به نام منطقه اسدی «شعبه دامپزشکی »
✅مشاور شما اسدی ۰۹۳۶۵۳۵۵۳۴۴،
۰۹۳۷۱۱۰۹۷۵۰✅",https://divar.ir/v/-/gYVRyFjw
۵۰۰٬۰۰۰٬۰۰۰ تومان,۴٬۰۰۰٬۰۰۰ تومان,۱۲۰,۱۴۰۰,۲,True,True,True,"۱۲۰ متر دو خواب 
۵ طبقه 
طبقه ۵ تک واحدی
فول امکانات 
پارکینگ اختصاصی
آسانسور بالکن
انباری
دسترسی آسان 
نوساز کلید نخورده 
۵۰۰ م ماهی ۴م اجاره 
املاک ساعدی 
کوروش 
۰۹۹۳۹۶۶۰۸۵۰",https://divar.ir/v/-/gYT1foYr
۴۳۰٬۰۰۰٬۰۰۰ تومان,مجانی,۸۷,۱۳۹۶,۲,True,True,True,"فوری فوری 

استثنایی

اپارتمان ۸۵ متری خوش نقشه

قابل تبدیل۲۰۰ملیون ماهی ۶ملیون

اولویت با اوین بازدید

بالکن 
انباری
پارکینگ
اسانسور 

فایل بدون مشابه در منطقه

مشاور تخصصی منطقه
آرتا(09056988592)",https://divar.ir/v/-/gYV91cSa
۳۷۰٬۰۰۰٬۰۰۰ تومان,مجانی,۶۸,۱۴۰۰,۲,True,True,True,"به نام خدا

✅۶۸ متر دوخواب کلید نخورده
✅پارکینگ/ آسانسور/انباری /تراس
✅چهار طبقه تک واحدی 
✅پارکینگ باکس 
✅دسترسی آسان به مراکز خرید 

کارشناس امور ملکی شما: خانم منحصری
0️⃣9️⃣9️⃣1️⃣1️⃣7️⃣4️⃣7️⃣4️⃣2️⃣5️⃣",https://divar.ir/v/-/gYVth51e
۲۰۰٬۰۰۰٬۰۰۰ تومان,۲٬۵۰۰٬۰۰۰ تومان,۵۸,۱۳۸۳,۱,False,False,False,"آپارتمان ۵۸ متری یک خوابه 
طبقه اول، تک واحدی
پکیج
سرویس ایرانی و فرنگی 
آماده تخلیه
خیابان آزادی نرسیده به خوش روبروی وزارت کار
۰۹۰۱۶۰۳۰۱۷۵
۰۹۱۰۹۲۶۶۸۸۷
             """"مسکن چهل کلید""""",https://divar.ir/v/-/gYVZzKd0
۶۲۰٬۰۰۰٬۰۰۰ تومان,مجانی,۱۱۵,۱۳۹۹,۳,True,True,False,"#کداگهی:۲۰۵

۱۱۵متری/۳خواب

طبقه ششم _دوواحدی

فول امکانات

خوش نقشه

رهن کامل ۶۲۰ میلیون

استاد معین/۲۱متری جی/دامپزشکی

*ملک فوق تخلیه میباشد* 

مشاور:طاهری",https://divar.ir/v/-/gYTlcc3o
سه,۱۵۰٬۰۰۰٬۰۰۰ تومان,۵۰,۸۰,قبل از ۱۳۷۰,False,False,True,"سلام و درود خدمت مستاجرین محترم
◉ سه طبقه 
◉ مناسب دو تا سه خانواده 
◉ هر طبقه ۵۰ متر و مستقل
◉ ویلایی و دربستی
◉ دارای حیاط
◉ جای پارک موتور سیکلت
◉ سرویس بهداشتی و حمام مستقل در هر طبقه
◉ آشپزخانه مستقل در هر طبقه
◉ هر طبقه یک اتاق خواب
◉ نورگیری کامل
◉ کابینت فلزی
◉ دارای بالکن
◉ گرمایش: بخاری
◉  سرمایش: کولر آبی
◉ نورگیری کامل اتاق خواب، پذیرایی و آشپزخانه
◉ دسترسی سریع و راحت از یادگار امام
◉ محله آرام با ساکنین محترم
◉ دسترسی آسان و راحت به BRT ، مترو ، خطوط تاکسیرانی ، مدرسه دخترانه و پسرانه ، هایپر و فروشگاه و.. تنها در پنج دقیقه

◉ آدرس: بین یادگار و جیحون - خیابان امام خمینی (سپه)

◉ مهندسی و مشاورین املاک رضا
66015643
66012297
◉ انتخاب مشاور و کارشناس امین و صادق ، اولویت قبل از هر خریدی است.",https://divar.ir/v/-/gYVtiNc0
۵۰۰٬۰۰۰٬۰۰۰ تومان,۵٬۰۰۰٬۰۰۰ تومان,۱۲۰,۱۳۹۹,۲,True,True,True,"آپارتمان ۱۲۰ متر ی  نوساز ۲خوابه   فول امکانات بهترین فرعی آزادی تا مترو خیلی نزدیک است بهترین نقشه و پلان منطقه است نورگیر عالی است تخلیه بزودی است فقط خانواده است 
قابل تبدیل است 
املاک جام جم
09126169319
66002313",https://divar.ir/v/-/gYVFiwGu
۳۱۰٬۰۰۰٬۰۰۰ تومان,مجانی,۶۰,۱۳۹۶,۱,True,True,True,"خوش نرسیده به  خیابان طوس 
طبقه ی ۴ 
پارکینگ 

انباری 
تراس 
گذر ۸ متری 
نورگیر عالی
کمد دیواری بزرگ 

فقط خانواده و زوج تماس بگیرند
مشاور فرجی 
09190737440
09190737440",https://divar.ir/v/-/gYS5sD8p
۲۰۰٬۰۰۰٬۰۰۰ تومان,۲٬۰۰۰٬۰۰۰ تومان,۵۰,۱۳۸۶,۱,False,False,True,چهار گوش خوش نقشه آفتاب گیر پرده خور وبسیار تمیز,https://divar.ir/v/-/gYU5HkDf
۲۰۰٬۰۰۰٬۰۰۰ تومان,مجانی,۴۰,۱۳۸۰,۱,False,False,True,"40 متر
تک خواب
همکف
رو به روی مترو رودکی
10 متر حیاط
بازسازی شده
دسترسی به مترو و بی آرتی 
ساختمانی آرام و دلنشین
مناسب خانواده و مجرد
تخلیه

کارشناس و مشاور شما :: آرش",https://divar.ir/v/-/gYEdUN4C
۲۰۰٬۰۰۰٬۰۰۰ تومان,۲٬۰۰۰٬۰۰۰ تومان,۵۰,۱۳۸۸,۱,False,False,True,"✔طبقه سوم‌۵۰متر یک خواب 
✔انباری 
✔بالکن 
✔کمددیواری 
✔کف سرامیک 
✔نما سنگ
✔کابینت ام دی هود
✔سرویسها ایرانی مجزا 

۴طبقه تکواحدی ۱۲ساله 

فوق العاده خوش نقشه غرق نور ☀️

موقعیت ملک: خیابان قصرالدشت  بالاتراز امام خمینی کوچه ...

املاک خانه کوچک 
۰۹۳۹۸۱۷۷۹۷۹",https://divar.ir/v/-/gYV5BF-o
